global_row_id,year,row_in_year,global_position,block_id,block_size_records,operating_stratum,density_stratum,is_feature_extreme_anchor,partition,is_support_promoted_anchor,is_external_support_promoted_anchor,is_fold_support_promoted_anchor,promoted_by_knn,promoted_by_marginal_gate,cv_role,cv_fold,knn_k_distance,knn_distance_reference,test_marginal_in_dev_range,test_multivariate_in_dev_support,exact_x_duplicate_count,has_exact_x_duplicate
2012_004322,2012,4322,11733,Y2012_B0025,168,Y2012_TEY_Q4,D4,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.733480124365,TEST_TO_DEV,True,True,1,False
2012_004323,2012,4323,11734,Y2012_B0025,168,Y2012_TEY_Q4,D4,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.862877548829,TEST_TO_DEV,True,True,1,False
2012_004324,2012,4324,11735,Y2012_B0025,168,Y2012_TEY_Q3,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.719560267492,TEST_TO_DEV,True,True,1,False
2012_004325,2012,4325,11736,Y2012_B0025,168,Y2012_TEY_Q3,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.579739658854,TEST_TO_DEV,True,True,1,False
2012_004326,2012,4326,11737,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.501020318021,TEST_TO_DEV,True,True,1,False
2012_004327,2012,4327,11738,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.475361412248,TEST_TO_DEV,True,True,1,False
2012_004328,2012,4328,11739,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.46387899251,TEST_TO_DEV,True,True,1,False
2012_004329,2012,4329,11740,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.381328923902,TEST_TO_DEV,True,True,1,False
2012_004330,2012,4330,11741,Y2012_B0025,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.388183964563,TEST_TO_DEV,True,True,1,False
2012_004331,2012,4331,11742,Y2012_B0025,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.417046019264,TEST_TO_DEV,True,True,1,False
2012_004332,2012,4332,11743,Y2012_B0025,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.409004709177,TEST_TO_DEV,True,True,1,False
2012_004333,2012,4333,11744,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.386128505519,TEST_TO_DEV,True,True,1,False
2012_004334,2012,4334,11745,Y2012_B0025,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.684994585177,TEST_TO_DEV,True,True,1,False
2012_004335,2012,4335,11746,Y2012_B0025,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.518398604242,TEST_TO_DEV,True,True,1,False
2012_004336,2012,4336,11747,Y2012_B0025,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.543746475728,TEST_TO_DEV,True,True,1,False
2012_004337,2012,4337,11748,Y2012_B0025,168,Y2012_TEY_Q2,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.556300898953,TEST_TO_DEV,True,True,1,False
2012_004338,2012,4338,11749,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.365085037566,TEST_TO_DEV,True,True,1,False
2012_004339,2012,4339,11750,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.432256743636,TEST_TO_DEV,True,True,1,False
2012_004340,2012,4340,11751,Y2012_B0025,168,Y2012_TEY_Q4,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.671039277067,TEST_TO_DEV,True,True,1,False
2012_004341,2012,4341,11752,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.535612881512,TEST_TO_DEV,True,True,1,False
2012_004342,2012,4342,11753,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.55481385831,TEST_TO_DEV,True,True,1,False
2012_004343,2012,4343,11754,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.555990757066,TEST_TO_DEV,True,True,1,False
2012_004344,2012,4344,11755,Y2012_B0025,168,Y2012_TEY_Q4,D4,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.969838484252,TEST_TO_DEV,True,True,1,False
2012_004345,2012,4345,11756,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.546668893814,TEST_TO_DEV,True,True,1,False
2012_004346,2012,4346,11757,Y2012_B0025,168,Y2012_TEY_Q4,D4,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.804699947041,TEST_TO_DEV,True,True,1,False
2012_004347,2012,4347,11758,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.640813107206,TEST_TO_DEV,True,True,1,False
2012_004348,2012,4348,11759,Y2012_B0025,168,Y2012_TEY_Q4,D4,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.771370195548,TEST_TO_DEV,True,True,1,False
2012_004349,2012,4349,11760,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.384380627269,TEST_TO_DEV,True,True,1,False
2012_004350,2012,4350,11761,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.431133358613,TEST_TO_DEV,True,True,1,False
2012_004351,2012,4351,11762,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.449578842889,TEST_TO_DEV,True,True,1,False
2012_004352,2012,4352,11763,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.448160998903,TEST_TO_DEV,True,True,1,False
2012_004353,2012,4353,11764,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.428887591902,TEST_TO_DEV,True,True,1,False
2012_004354,2012,4354,11765,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.487367418794,TEST_TO_DEV,True,True,1,False
2012_004355,2012,4355,11766,Y2012_B0025,168,Y2012_TEY_Q4,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.517150741272,TEST_TO_DEV,True,True,1,False
2012_004356,2012,4356,11767,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.434096416594,TEST_TO_DEV,True,True,1,False
2012_004357,2012,4357,11768,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.4073461427,TEST_TO_DEV,True,True,1,False
2012_004358,2012,4358,11769,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.394421356318,TEST_TO_DEV,True,True,1,False
2012_004359,2012,4359,11770,Y2012_B0025,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.637830721099,TEST_TO_DEV,True,True,1,False
2012_004360,2012,4360,11771,Y2012_B0025,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.506722272176,TEST_TO_DEV,True,True,1,False
2012_004361,2012,4361,11772,Y2012_B0025,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.521405416527,TEST_TO_DEV,True,True,1,False
2012_004362,2012,4362,11773,Y2012_B0025,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.481054947883,TEST_TO_DEV,True,True,1,False
2012_004363,2012,4363,11774,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.478579796391,TEST_TO_DEV,True,True,1,False
2012_004364,2012,4364,11775,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.53162571151,TEST_TO_DEV,True,True,1,False
2012_004365,2012,4365,11776,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.498153135202,TEST_TO_DEV,True,True,1,False
2012_004366,2012,4366,11777,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.522474046075,TEST_TO_DEV,True,True,1,False
2012_004367,2012,4367,11778,Y2012_B0025,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.534116951322,TEST_TO_DEV,True,True,1,False
2012_004368,2012,4368,11779,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.496002743572,TEST_TO_DEV,True,True,1,False
2012_004369,2012,4369,11780,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.490175909233,TEST_TO_DEV,True,True,1,False
2012_004370,2012,4370,11781,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.485340388403,TEST_TO_DEV,True,True,1,False
2012_004371,2012,4371,11782,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.4796288119,TEST_TO_DEV,True,True,1,False
2012_004372,2012,4372,11783,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.435005770219,TEST_TO_DEV,True,True,1,False
2012_004373,2012,4373,11784,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.417004375508,TEST_TO_DEV,True,True,1,False
2012_004374,2012,4374,11785,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.405090506791,TEST_TO_DEV,True,True,1,False
2012_004375,2012,4375,11786,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.377467084824,TEST_TO_DEV,True,True,1,False
2012_004376,2012,4376,11787,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.374710253626,TEST_TO_DEV,True,True,1,False
2012_004377,2012,4377,11788,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.388130307861,TEST_TO_DEV,True,True,1,False
2012_004378,2012,4378,11789,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.356208880624,TEST_TO_DEV,True,True,1,False
2012_004379,2012,4379,11790,Y2012_B0026,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.380164142653,TEST_TO_DEV,True,True,1,False
2012_004380,2012,4380,11791,Y2012_B0026,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.386265665867,TEST_TO_DEV,True,True,1,False
2012_004381,2012,4381,11792,Y2012_B0026,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.393668847148,TEST_TO_DEV,True,True,1,False
2012_004382,2012,4382,11793,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.338325614027,TEST_TO_DEV,True,True,1,False
2012_004383,2012,4383,11794,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.339844759464,TEST_TO_DEV,True,True,1,False
2012_004384,2012,4384,11795,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.325680724528,TEST_TO_DEV,True,True,1,False
2012_004385,2012,4385,11796,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.305434195723,TEST_TO_DEV,True,True,1,False
2012_004386,2012,4386,11797,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.332999646551,TEST_TO_DEV,True,True,1,False
2012_004387,2012,4387,11798,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.344821067423,TEST_TO_DEV,True,True,1,False
2012_004388,2012,4388,11799,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.391802293868,TEST_TO_DEV,True,True,1,False
2012_004389,2012,4389,11800,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.368332563841,TEST_TO_DEV,True,True,1,False
2012_004390,2012,4390,11801,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.388779183162,TEST_TO_DEV,True,True,1,False
2012_004391,2012,4391,11802,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.420196071802,TEST_TO_DEV,True,True,1,False
2012_004392,2012,4392,11803,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.400618210911,TEST_TO_DEV,True,True,1,False
2012_004393,2012,4393,11804,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.390265651535,TEST_TO_DEV,True,True,1,False
2012_004394,2012,4394,11805,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.396487797501,TEST_TO_DEV,True,True,1,False
2012_004395,2012,4395,11806,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.384927881999,TEST_TO_DEV,True,True,1,False
2012_004396,2012,4396,11807,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.310823562813,TEST_TO_DEV,True,True,1,False
2012_004397,2012,4397,11808,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.330793659249,TEST_TO_DEV,True,True,1,False
2012_004398,2012,4398,11809,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.340638554754,TEST_TO_DEV,True,True,1,False
2012_004399,2012,4399,11810,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.327535381344,TEST_TO_DEV,True,True,1,False
2012_004400,2012,4400,11811,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.319038241266,TEST_TO_DEV,True,True,1,False
2012_004401,2012,4401,11812,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.329921297613,TEST_TO_DEV,True,True,1,False
2012_004402,2012,4402,11813,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.328659610797,TEST_TO_DEV,True,True,1,False
2012_004403,2012,4403,11814,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.337713730821,TEST_TO_DEV,True,True,1,False
2012_004404,2012,4404,11815,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.343464744043,TEST_TO_DEV,True,True,1,False
2012_004405,2012,4405,11816,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.32012313149,TEST_TO_DEV,True,True,1,False
2012_004406,2012,4406,11817,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.297970414767,TEST_TO_DEV,True,True,1,False
2012_004407,2012,4407,11818,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.318629132066,TEST_TO_DEV,True,True,1,False
2012_004408,2012,4408,11819,Y2012_B0026,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.453492267872,TEST_TO_DEV,True,True,1,False
2012_004409,2012,4409,11820,Y2012_B0026,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.555762174582,TEST_TO_DEV,True,True,1,False
2012_004410,2012,4410,11821,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.363944514624,TEST_TO_DEV,True,True,1,False
2012_004411,2012,4411,11822,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.458472110652,TEST_TO_DEV,True,True,1,False
2012_004412,2012,4412,11823,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.436534530829,TEST_TO_DEV,True,True,1,False
2012_004413,2012,4413,11824,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.416325823401,TEST_TO_DEV,True,True,1,False
2012_004414,2012,4414,11825,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.414263323031,TEST_TO_DEV,True,True,1,False
2012_004415,2012,4415,11826,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.449204721906,TEST_TO_DEV,True,True,1,False
2012_004416,2012,4416,11827,Y2012_B0026,168,Y2012_TEY_Q4,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.468299681616,TEST_TO_DEV,True,True,1,False
2012_004417,2012,4417,11828,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.388960900872,TEST_TO_DEV,True,True,1,False
2012_004418,2012,4418,11829,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.388203091172,TEST_TO_DEV,True,True,1,False
2012_004419,2012,4419,11830,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.371769022592,TEST_TO_DEV,True,True,1,False
2012_004420,2012,4420,11831,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.392878514378,TEST_TO_DEV,True,True,1,False
2012_004421,2012,4421,11832,Y2012_B0026,168,Y2012_TEY_Q2,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.501084004082,TEST_TO_DEV,True,True,1,False
2012_004422,2012,4422,11833,Y2012_B0026,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.54273650429,TEST_TO_DEV,True,True,1,False
2012_004423,2012,4423,11834,Y2012_B0026,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.672404310994,TEST_TO_DEV,True,True,1,False
2012_004424,2012,4424,11835,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.39814388417,TEST_TO_DEV,True,True,1,False
2012_004425,2012,4425,11836,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.365074600097,TEST_TO_DEV,True,True,1,False
2012_004426,2012,4426,11837,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.351817174649,TEST_TO_DEV,True,True,1,False
2012_004427,2012,4427,11838,Y2012_B0026,168,Y2012_TEY_Q2,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.35333571403,TEST_TO_DEV,True,True,1,False
2012_004428,2012,4428,11839,Y2012_B0026,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.401909002886,TEST_TO_DEV,True,True,1,False
2012_004429,2012,4429,11840,Y2012_B0026,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.388483413271,TEST_TO_DEV,True,True,1,False
2012_004430,2012,4430,11841,Y2012_B0026,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.731267443553,TEST_TO_DEV,True,True,1,False
2012_004431,2012,4431,11842,Y2012_B0026,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.490915041976,TEST_TO_DEV,True,True,1,False
2012_004432,2012,4432,11843,Y2012_B0026,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.487088405112,TEST_TO_DEV,True,True,1,False
2012_004433,2012,4433,11844,Y2012_B0026,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.480095930636,TEST_TO_DEV,True,True,1,False
2012_004434,2012,4434,11845,Y2012_B0026,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.728348002207,TEST_TO_DEV,True,True,1,False
2012_004435,2012,4435,11846,Y2012_B0026,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.45479946128,TEST_TO_DEV,True,True,1,False
2012_004436,2012,4436,11847,Y2012_B0026,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.536147721375,TEST_TO_DEV,True,True,1,False
2012_004437,2012,4437,11848,Y2012_B0026,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.530632106714,TEST_TO_DEV,True,True,1,False
2012_004438,2012,4438,11849,Y2012_B0026,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.488005261419,TEST_TO_DEV,True,True,1,False
2012_004439,2012,4439,11850,Y2012_B0026,168,Y2012_TEY_Q4,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.411368084314,TEST_TO_DEV,True,True,1,False
2012_004440,2012,4440,11851,Y2012_B0026,168,Y2012_TEY_Q4,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.660714738688,TEST_TO_DEV,True,True,1,False
2012_004441,2012,4441,11852,Y2012_B0026,168,Y2012_TEY_Q4,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.713721644649,TEST_TO_DEV,True,True,1,False
2012_004442,2012,4442,11853,Y2012_B0026,168,Y2012_TEY_Q2,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.697813259211,TEST_TO_DEV,True,True,1,False
2012_004443,2012,4443,11854,Y2012_B0026,168,Y2012_TEY_Q1,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.379489278388,TEST_TO_DEV,True,True,1,False
2012_004444,2012,4444,11855,Y2012_B0026,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.589678417829,TEST_TO_DEV,True,True,1,False
2012_004445,2012,4445,11856,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.333837363963,TEST_TO_DEV,True,True,1,False
2012_004446,2012,4446,11857,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.383666542826,TEST_TO_DEV,True,True,1,False
2012_004447,2012,4447,11858,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.354954011117,TEST_TO_DEV,True,True,1,False
2012_004448,2012,4448,11859,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.302685057549,TEST_TO_DEV,True,True,1,False
2012_004449,2012,4449,11860,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.319544867741,TEST_TO_DEV,True,True,1,False
2012_004450,2012,4450,11861,Y2012_B0026,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.35425294856,TEST_TO_DEV,True,True,1,False
2012_004451,2012,4451,11862,Y2012_B0026,168,Y2012_TEY_Q4,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.363918004065,TEST_TO_DEV,True,True,1,False
2012_004452,2012,4452,11863,Y2012_B0026,168,Y2012_TEY_Q1,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.512706492847,TEST_TO_DEV,True,True,1,False
2012_004453,2012,4453,11864,Y2012_B0026,168,Y2012_TEY_Q1,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.371820742549,TEST_TO_DEV,True,True,1,False
2012_004454,2012,4454,11865,Y2012_B0026,168,Y2012_TEY_Q1,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.374267692657,TEST_TO_DEV,True,True,1,False
2012_004455,2012,4455,11866,Y2012_B0026,168,Y2012_TEY_Q1,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.3920160508,TEST_TO_DEV,True,True,1,False
2012_004456,2012,4456,11867,Y2012_B0026,168,Y2012_TEY_Q1,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.365806360451,TEST_TO_DEV,True,True,1,False
2012_004457,2012,4457,11868,Y2012_B0026,168,Y2012_TEY_Q1,D3,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.615239091671,TEST_TO_DEV,True,True,1,False
2012_004458,2012,4458,11869,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.355153207258,TEST_TO_DEV,True,True,1,False
2012_004459,2012,4459,11870,Y2012_B0026,168,Y2012_TEY_Q3,D1,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.336849269331,TEST_TO_DEV,True,True,1,False
2012_004460,2012,4460,11871,Y2012_B0026,168,Y2012_TEY_Q3,D2,False,TEST,False,False,False,False,False,NOT_APPLICABLE,-1,0.446448190883,TEST_TO_DEV,True,True,1,False
